trader_id,squad_account_number,business_name,business_type,first_name,last_name,email,phone_number,location,primary_language,nin_number,bvn_number,total_revenue_monthly,total_transactions_monthly,average_monthly_revenue,ajo_savings_balance,ajo_goal_amount,ajo_consistency_score,zovu_pulse_score,max_credit_limit,shield_status,created_at,updated_at
T_100582,9974494952,Brother Mary's Ventures,Retailer,Mary,Nwosu,mary.nwosu65@gmail.com,04301729463,Ketu,Igbo,70237143095,69651769179,2478211.61,925,2679.15,491682.46,3717000.0,0.72,49.0,991300.0,Silver,2025-10-05 21:46:23.400117,2025-11-03 21:46:23.400117
T_100583,9987532830,Baba Mary's Retail,Online Vendor,Mary,Eze,mary.eze56@gmail.com,00562660172,Mushin,Hausa,89854615263,10310371387,1408730.96,474,2972.01,163985.1,2113000.0,0.9,67.2,563500.0,Bronze,2025-10-12 21:46:23.400180,2025-11-11 21:46:23.400180
T_100584,9948825563,Brother Funke's Retail,Small Kiosk,Funke,Yusuf,funke.yusuf72@gmail.com,09005569843,Idumota,Pidgin,82857252987,40095907848,2184266.78,1377,1586.25,153534.99,3276000.0,0.78,95.6,4368500.0,Bronze,2025-07-15 21:46:23.400242,2025-07-31 21:46:23.400242
T_100585,9971057087,Mama Emeka's Wholesale,Online Vendor,Emeka,Okonkwo,emeka.okonkwo43@gmail.com,00918314340,Mile 12,Igbo,41157190629,22727092434,1130058.06,1229,919.49,188787.34,1695000.0,0.55,85.0,1130100.0,Gold,2025-07-22 21:46:23.400306,2025-07-23 21:46:23.400306
T_100586,9930572381,Madam Ibrahim's Ventures,Online Vendor,Ibrahim,Abiola,ibrahim.abiola7@gmail.com,07932075827,Oshodi,Hausa,54233848137,29305094903,2365317.61,954,2479.37,389305.9,3548000.0,0.55,33.9,0.0,None,2025-12-23 21:46:23.400367,2025-12-28 21:46:23.400367
T_100587,9920453964,Alhaji Kelechi's Wholesale,Online Vendor,Kelechi,Bello,kelechi.bello32@gmail.com,03649726062,Mushin,Pidgin,24615061126,94818739712,295636.05,1212,243.92,24130.35,443000.0,0.3,12.0,0.0,Bronze,2026-01-21 21:46:23.400437,2026-02-11 21:46:23.400437
T_100588,9915382053,Sister Ibrahim's Global,Wholesaler,Ibrahim,Danjuma,ibrahim.danjuma59@gmail.com,01217661490,Balogun,Igbo,72215756676,34853725562,627330.75,885,708.85,120392.54,941000.0,0.57,54.2,250900.0,Silver,2025-07-01 21:46:23.400501,2025-07-13 21:46:23.400501
T_100589,9933625902,Baba Nneka's Stall,Small Kiosk,Nneka,Abiola,nneka.abiola20@gmail.com,05154410837,Mile 12,Hausa,51693256124,44439288909,2485723.36,1287,1931.41,402692.68,3729000.0,0.69,19.0,0.0,None,2025-06-19 21:46:23.400564,2025-07-15 21:46:23.400564
T_100590,9993307912,Baba Kelechi's Global,Wholesaler,Kelechi,Yusuf,kelechi.yusuf66@gmail.com,07204547016,Idumota,Yoruba,56387572563,27748207532,1914858.41,1081,1771.38,224044.49,2872000.0,0.55,9.9,0.0,Gold,2025-12-12 21:46:23.400628,2025-12-22 21:46:23.400628
T_100591,9983129082,Baba Aisha's Ventures,Wholesaler,Aisha,Bello,aisha.bello5@gmail.com,04370725359,Mile 12,Pidgin,96669712119,14912586810,1797219.78,637,2821.38,120393.21,2696000.0,0.96,94.3,3594400.0,Silver,2025-07-18 21:46:23.400689,2025-08-13 21:46:23.400689
T_100592,9958604132,Madam Abubakar's Retail,Retailer,Abubakar,Ibrahim,abubakar.ibrahim50@gmail.com,05413750892,Oshodi,Yoruba,82501845703,63579239543,1630031.36,284,5739.55,282166.95,2445000.0,0.32,66.1,652000.0,Gold,2025-06-03 21:46:23.400749,2025-07-03 21:46:23.400749
T_100593,9985300363,Mama Chinedu's Retail,Online Vendor,Chinedu,Okonkwo,chinedu.okonkwo36@gmail.com,06384495886,Ketu,Igbo,85564933518,01703548581,1469305.07,1149,1278.77,102415.06,2204000.0,0.92,23.6,0.0,None,2025-06-18 21:46:23.400822,2025-07-18 21:46:23.400822
T_100594,9915009704,Sister Mary's Hub,Online Vendor,Mary,Suleiman,mary.suleiman44@gmail.com,09783586873,Balogun,Igbo,28611115868,85856905245,740596.26,584,1268.14,81263.73,1111000.0,0.56,30.0,0.0,None,2025-06-26 21:46:23.400884,2025-06-29 21:46:23.400884
T_100595,9977007014,Alhaji Abubakar's Stall,Online Vendor,Abubakar,Yusuf,abubakar.yusuf35@gmail.com,02840890216,Mile 12,Hausa,79378001929,68662840792,152181.35,1131,134.55,14631.57,228000.0,0.57,52.2,60900.0,Silver,2025-08-15 21:46:23.400946,2025-08-23 21:46:23.400946
T_100596,9932651969,Madam Ibrahim's Hub,Online Vendor,Ibrahim,Okoro,ibrahim.okoro81@gmail.com,03754941425,Mushin,Igbo,99850384093,12536197550,1718681.13,1483,1158.92,309367.3,2578000.0,0.9,48.4,687500.0,None,2025-09-24 21:46:23.401014,2025-10-23 21:46:23.401014
T_100597,9948689509,Baba Chioma's Hub,Online Vendor,Chioma,Danjuma,chioma.danjuma75@gmail.com,09325085940,Mushin,Yoruba,96744561553,34968738473,290832.93,776,374.78,44052.04,436000.0,0.93,48.9,116300.0,None,2025-07-21 21:46:23.401077,2025-08-07 21:46:23.401077
T_100598,9971264095,Mama Ibrahim's Wholesale,Retailer,Ibrahim,Adebayo,ibrahim.adebayo72@gmail.com,07389447971,Oshodi,Igbo,92026285506,05810289751,511347.11,1391,367.61,29107.26,767000.0,0.55,52.8,204500.0,Silver,2025-11-06 21:46:23.401141,2025-11-24 21:46:23.401141
T_100599,9983942231,Alhaji Tunde's Enterprises,Wholesaler,Tunde,Yusuf,tunde.yusuf90@gmail.com,05839603254,Alaba,Hausa,58608848221,20936112273,1297843.21,352,3687.05,144037.76,1947000.0,0.5,94.0,2595700.0,Gold,2025-10-08 21:46:23.401202,2025-11-07 21:46:23.401202
T_100600,9978612905,Madam Chioma's Ventures,Retailer,Chioma,Okonkwo,chioma.okonkwo14@gmail.com,00990220401,Balogun,Yoruba,45847157232,98109233144,1808815.16,1362,1328.06,217891.77,2713000.0,0.59,91.3,3617600.0,Silver,2026-01-07 21:46:23.401265,2026-02-04 21:46:23.401265
T_100601,9917823027,Mama Bolanle's Enterprises,Small Kiosk,Bolanle,Nwosu,bolanle.nwosu93@gmail.com,02327528466,Ketu,English,58365973918,59554896944,521714.11,898,580.97,85045.48,783000.0,0.92,64.1,208700.0,None,2025-08-26 21:46:23.401330,2025-09-01 21:46:23.401330
T_100602,9944821731,Baba Nneka's Global,Small Kiosk,Nneka,Adebayo,nneka.adebayo5@gmail.com,07767306753,Alaba,Yoruba,53904481855,82117389370,333157.96,1442,231.04,35272.74,500000.0,0.37,80.3,333200.0,Gold,2025-12-04 21:46:23.401392,2025-12-18 21:46:23.401392
T_100603,9977508634,Sister Chioma's Enterprises,Retailer,Chioma,Okonkwo,chioma.okonkwo27@gmail.com,02272849270,Alaba,Pidgin,33901888529,50036394812,1760433.21,1424,1236.26,131086.45,2641000.0,0.95,83.8,1760400.0,Bronze,2025-10-30 21:46:23.401453,2025-11-03 21:46:23.401453
T_100604,9933216573,Baba Zainab's Global,Small Kiosk,Zainab,Abubakar,zainab.abubakar51@gmail.com,03779142622,Ketu,Yoruba,93938280270,76962144755,1651503.52,923,1789.28,232765.44,2477000.0,0.32,13.2,0.0,Silver,2025-08-12 21:46:23.401516,2025-08-25 21:46:23.401516
T_100605,9946623776,Baba Aisha's Enterprises,Online Vendor,Aisha,Eze,aisha.eze99@gmail.com,05125750774,Mushin,Hausa,30130629110,76428935764,1409423.13,1337,1054.17,179250.75,2114000.0,0.94,45.9,563800.0,Silver,2026-01-02 21:46:23.401577,2026-01-16 21:46:23.401577
T_100606,9936289460,Alhaji Olumide's Enterprises,Online Vendor,Olumide,Adebayo,olumide.adebayo27@gmail.com,01596535567,Mushin,Yoruba,96477155084,30432912890,573827.28,607,945.35,75149.75,861000.0,0.95,15.6,0.0,Bronze,2025-12-17 21:46:23.401644,2025-12-19 21:46:23.401644
T_100607,9948111196,Sister Tunde's Hub,Online Vendor,Tunde,Suleiman,tunde.suleiman68@gmail.com,03197454925,Oshodi,Yoruba,34309512192,94554322674,1767979.65,1468,1204.35,141328.22,2652000.0,0.84,65.2,707200.0,Gold,2025-05-19 21:46:23.401706,2025-05-25 21:46:23.401706
T_100608,9994740795,Madam Bolanle's Ventures,Online Vendor,Bolanle,Ibrahim,bolanle.ibrahim39@gmail.com,05878018061,Mushin,Yoruba,19211702121,61629600513,1911206.77,1101,1735.88,224791.31,2867000.0,0.5,36.5,0.0,Bronze,2025-06-26 21:46:23.401767,2025-07-23 21:46:23.401767
T_100609,9928083342,Baba Joshua's Retail,Wholesaler,Joshua,Suleiman,joshua.suleiman89@gmail.com,04300924417,Ketu,Hausa,11359730739,37350149757,2390948.49,748,3196.46,426256.68,3586000.0,0.79,69.9,956400.0,Bronze,2025-05-13 21:46:23.401837,2025-06-07 21:46:23.401837
T_100610,9993930082,Alhaji Abubakar's Enterprises,Online Vendor,Abubakar,Abubakar,abubakar.abubakar71@gmail.com,09453522888,Mile 12,Hausa,00333646144,94366900280,1919710.97,336,5713.43,355755.77,2880000.0,0.72,78.7,1919700.0,None,2025-11-18 21:46:23.401900,2025-11-25 21:46:23.401900
T_100611,9955699283,Alhaji Blessing's Ventures,Online Vendor,Blessing,Adebayo,blessing.adebayo32@gmail.com,08734318476,Idumota,Hausa,41796679458,34461266790,2027910.76,1058,1916.74,278664.22,3042000.0,0.39,54.0,811200.0,None,2026-01-27 21:46:23.401964,2026-02-11 21:46:23.401964
T_100612,9966086351,Madam Blessing's Global,Online Vendor,Blessing,Bello,blessing.bello82@gmail.com,07191807620,Mile 12,Yoruba,34529581079,17195209499,1725618.75,233,7406.09,305146.01,2588000.0,0.3,69.3,690200.0,None,2025-07-06 21:46:23.402028,2025-07-13 21:46:23.402028
T_100613,9989883601,Brother Tunde's Global,Retailer,Tunde,Abiola,tunde.abiola80@gmail.com,08756711024,Mushin,Igbo,02090824357,57155098363,1425921.51,324,4400.99,230737.83,2139000.0,0.84,72.0,1425900.0,Bronze,2025-08-10 21:46:23.402095,2025-08-19 21:46:23.402095
T_100614,9978349861,Brother Folashade's Hub,Small Kiosk,Folashade,Eze,folashade.eze16@gmail.com,00265804528,Mushin,Hausa,84708373049,29041657987,1303068.51,1290,1010.13,133425.12,1955000.0,0.8,31.3,0.0,Gold,2026-01-08 21:46:23.402158,2026-01-14 21:46:23.402158
T_100615,9923448409,Baba Blessing's Stall,Retailer,Blessing,Balogun,blessing.balogun30@gmail.com,08403499471,Alaba,Yoruba,76099833782,21742007465,1528702.49,540,2830.93,142990.92,2293000.0,0.34,52.4,611500.0,None,2025-05-18 21:46:23.402225,2025-06-16 21:46:23.402225
T_100616,9930698429,Baba Joshua's Enterprises,Retailer,Joshua,Bello,joshua.bello25@gmail.com,07827172215,Mile 12,Igbo,96629223855,71339571810,1325660.1,603,2198.44,224245.1,1988000.0,0.85,35.5,0.0,None,2025-06-13 21:46:23.402287,2025-06-26 21:46:23.402287
T_100617,9952466241,Madam Blessing's Retail,Online Vendor,Blessing,Ibrahim,blessing.ibrahim40@gmail.com,08224359321,Mushin,English,04029940418,10134537594,1418876.55,1312,1081.46,231916.92,2128000.0,0.46,61.1,567600.0,Bronze,2025-12-20 21:46:23.402353,2026-01-07 21:46:23.402353
T_100618,9942665958,Baba Mary's Wholesale,Retailer,Mary,Ibrahim,mary.ibrahim73@gmail.com,07895776008,Mushin,English,23635545374,61269094115,962305.06,1001,961.34,116119.11,1443000.0,0.7,64.4,384900.0,Gold,2025-05-28 21:46:23.402416,2025-06-12 21:46:23.402416
T_100619,9998860251,Sister Joshua's Stall,Retailer,Joshua,Ibrahim,joshua.ibrahim85@gmail.com,00159618101,Mushin,English,44046073426,62874316871,2299021.49,315,7298.48,201535.81,3449000.0,0.46,76.9,2299000.0,Silver,2025-05-25 21:46:23.402480,2025-05-27 21:46:23.402480
T_100620,9973212898,Brother Olumide's Enterprises,Retailer,Olumide,Yusuf,olumide.yusuf40@gmail.com,00081074183,Idumota,English,25503460019,63961691884,705812.23,539,1309.48,75449.56,1059000.0,0.39,91.7,1411600.0,Gold,2026-01-21 21:46:23.402548,2026-02-16 21:46:23.402548
T_100621,9912493308,Sister Folashade's Global,Small Kiosk,Folashade,Eze,folashade.eze30@gmail.com,08684907610,Mushin,Hausa,08376222874,74480620773,572943.67,830,690.29,33794.23,859000.0,0.44,63.3,229200.0,Bronze,2025-06-17 21:46:23.402611,2025-07-02 21:46:23.402611
T_100622,9944361409,Alhaji Mary's Global,Online Vendor,Mary,Abiola,mary.abiola99@gmail.com,02174322095,Balogun,Igbo,06055504793,00644802906,1925602.32,1378,1397.39,360903.58,2888000.0,0.49,94.5,3851200.0,Bronze,2025-10-22 21:46:23.402676,2025-11-10 21:46:23.402676
T_100623,9930504887,Brother Aisha's Retail,Small Kiosk,Aisha,Nwosu,aisha.nwosu98@gmail.com,05438606691,Idumota,English,83253435463,78007824271,251735.83,866,290.69,18733.0,378000.0,0.96,29.4,0.0,None,2026-02-05 21:46:23.402739,2026-02-12 21:46:23.402739
T_100624,9989726548,Mama Chioma's Hub,Small Kiosk,Chioma,Adebayo,chioma.adebayo77@gmail.com,02565547251,Mushin,English,12482813138,50418280529,584905.44,1405,416.3,38395.81,877000.0,0.78,50.5,234000.0,Silver,2026-02-09 21:46:23.402801,2026-03-07 21:46:23.402801
T_100625,9996515321,Sister Zainab's Stall,Wholesaler,Zainab,Okoro,zainab.okoro2@gmail.com,07713549230,Balogun,Yoruba,84361670957,76022630709,1181775.67,517,2285.83,212767.69,1773000.0,0.48,73.1,1181800.0,None,2025-08-25 21:46:23.402872,2025-08-28 21:46:23.402872
T_100626,9960539263,Alhaji Olumide's Wholesale,Online Vendor,Olumide,Chukwu,olumide.chukwu47@gmail.com,06926682883,Ketu,Igbo,12154084561,31267636651,615714.07,434,1418.7,99414.11,924000.0,0.88,65.4,246300.0,None,2025-08-15 21:46:23.402938,2025-08-24 21:46:23.402938
T_100627,9938242586,Brother Abubakar's Ventures,Wholesaler,Abubakar,Adeyemi,abubakar.adeyemi6@gmail.com,05927534239,Mile 12,Hausa,95296747979,96241714378,1823889.37,850,2145.75,250848.63,2736000.0,0.97,29.1,0.0,None,2025-05-22 21:46:23.403000,2025-06-19 21:46:23.403000
T_100628,9943062336,Sister Kelechi's Hub,Retailer,Kelechi,Abiola,kelechi.abiola22@gmail.com,00126697160,Balogun,Pidgin,57146828407,23320437002,162719.48,1314,123.84,19794.09,244000.0,0.37,94.2,325400.0,Silver,2025-05-13 21:46:23.403063,2025-05-28 21:46:23.403063
T_100629,9951793948,Madam Mary's Hub,Small Kiosk,Mary,Eze,mary.eze55@gmail.com,00109035506,Alaba,Igbo,83263843236,12893515171,265306.11,1300,204.08,30823.21,398000.0,0.66,64.1,106100.0,None,2025-07-15 21:46:23.403130,2025-08-02 21:46:23.403130
T_100630,9940245656,Madam Joshua's Stall,Online Vendor,Joshua,Abiola,joshua.abiola10@gmail.com,03666832294,Balogun,Igbo,98562533680,95618657104,711161.46,871,816.49,127697.89,1067000.0,0.4,14.1,0.0,Gold,2025-05-12 21:46:23.403195,2025-05-28 21:46:23.403195
T_100631,9921037946,Mama Joshua's Stall,Small Kiosk,Joshua,Bello,joshua.bello33@gmail.com,06865623063,Ketu,Pidgin,03281386696,82534963167,2380876.15,828,2875.45,211678.01,3571000.0,0.4,52.1,952400.0,Bronze,2026-01-20 21:46:23.403258,2026-02-05 21:46:23.403258
T_100632,9977018855,Baba Sadiq's Enterprises,Small Kiosk,Sadiq,Suleiman,sadiq.suleiman76@gmail.com,06623780353,Balogun,Pidgin,83377042072,13464757118,1897881.23,952,1993.57,203364.73,2847000.0,0.56,85.2,3795800.0,Silver,2025-05-28 21:46:23.403323,2025-06-07 21:46:23.403323
T_100633,9955442519,Baba Ifeanyi's Ventures,Small Kiosk,Ifeanyi,Bello,ifeanyi.bello58@gmail.com,05706231621,Oshodi,English,55272368538,50633436179,832922.39,903,922.39,67481.17,1249000.0,0.66,84.5,832900.0,Silver,2026-01-18 21:46:23.403386,2026-02-02 21:46:23.403386
T_100634,9944531291,Alhaji Joshua's Wholesale,Retailer,Joshua,Adeyemi,joshua.adeyemi3@gmail.com,04538267315,Mile 12,Igbo,00145255674,86618940630,456590.24,412,1108.23,56736.55,685000.0,0.91,81.0,456600.0,Bronze,2025-07-06 21:46:23.403452,2025-08-03 21:46:23.403452
T_100635,9919933741,Baba Folashade's Retail,Wholesaler,Folashade,Balogun,folashade.balogun79@gmail.com,06960465327,Ketu,Hausa,36928675224,06403158060,1982160.37,1447,1369.84,293613.57,2973000.0,0.81,87.5,3964300.0,Silver,2026-02-07 21:46:23.403512,2026-02-27 21:46:23.403512
T_100636,9927338793,Alhaji Bolanle's Retail,Wholesaler,Bolanle,Uba,bolanle.uba54@gmail.com,08015996712,Balogun,Pidgin,82596527359,10833363494,2178446.41,203,10731.26,233611.44,3268000.0,0.54,81.0,2178400.0,Gold,2026-01-08 21:46:23.403574,2026-01-11 21:46:23.403574
T_100637,9951276681,Alhaji Mary's Wholesale,Retailer,Mary,Abubakar,mary.abubakar39@gmail.com,02681968594,Idumota,English,40495004014,46268664140,818497.54,1110,737.39,48325.94,1228000.0,0.37,79.1,818500.0,Gold,2025-09-27 21:46:23.403636,2025-10-19 21:46:23.403636
T_100638,9989601748,Sister Chinedu's Stall,Small Kiosk,Chinedu,Abiola,chinedu.abiola92@gmail.com,09634286078,Mile 12,Yoruba,49528879629,64915208486,526096.86,226,2327.86,42987.12,789000.0,0.56,23.0,0.0,Gold,2025-09-07 21:46:23.403698,2025-09-20 21:46:23.403698
T_100639,9967762193,Brother Bolanle's Hub,Wholesaler,Bolanle,Balogun,bolanle.balogun12@gmail.com,04222369064,Oshodi,Yoruba,71508791265,42494991769,542282.4,1247,434.87,100887.71,813000.0,0.34,55.7,216900.0,Gold,2025-08-22 21:46:23.403760,2025-09-16 21:46:23.403760
T_100640,9983643380,Brother Nneka's Retail,Online Vendor,Nneka,Eze,nneka.eze25@gmail.com,06845763847,Ketu,Pidgin,73244363444,63163952658,998587.83,902,1107.08,158811.62,1498000.0,0.74,69.0,399400.0,Bronze,2025-10-22 21:46:23.403820,2025-11-20 21:46:23.403820
T_100641,9960892285,Baba Chinedu's Ventures,Wholesaler,Chinedu,Adeyemi,chinedu.adeyemi52@gmail.com,07252947942,Oshodi,Hausa,91749649664,99530198276,1443905.2,567,2546.57,112725.56,2166000.0,0.96,53.6,577600.0,None,2026-01-14 21:46:23.403887,2026-01-26 21:46:23.403887
T_100642,9968376903,Baba Chinedu's Hub,Online Vendor,Chinedu,Abubakar,chinedu.abubakar52@gmail.com,06045450713,Balogun,English,27532342424,19296997610,384270.67,1159,331.55,52752.76,576000.0,0.82,91.1,768500.0,Bronze,2025-08-22 21:46:23.403948,2025-09-20 21:46:23.403948
T_100643,9963772311,Mama Ibrahim's Ventures,Wholesaler,Ibrahim,Balogun,ibrahim.balogun18@gmail.com,04124380340,Oshodi,Igbo,33099161294,19728533385,1657591.0,1200,1381.33,94481.09,2486000.0,0.97,49.7,663000.0,None,2025-12-26 21:46:23.404015,2025-12-30 21:46:23.404015
T_100644,9949439846,Brother Ifeanyi's Hub,Small Kiosk,Ifeanyi,Eze,ifeanyi.eze44@gmail.com,04113283929,Oshodi,Yoruba,46009831023,66779143621,2096914.21,1064,1970.78,387661.96,3145000.0,0.37,88.3,4193800.0,Bronze,2025-10-25 21:46:23.404079,2025-10-30 21:46:23.404079
T_100645,9981126649,Alhaji Emeka's Ventures,Online Vendor,Emeka,Adebayo,emeka.adebayo41@gmail.com,03469747173,Balogun,Hausa,78247514488,43313567510,1628987.58,993,1640.47,202690.01,2443000.0,0.68,30.2,0.0,None,2025-12-29 21:46:23.404142,2026-01-24 21:46:23.404142
T_100646,9969540890,Baba Zainab's Stall,Wholesaler,Zainab,Balogun,zainab.balogun76@gmail.com,07170255553,Mile 12,Yoruba,20100233058,62557686651,2220073.95,1319,1683.15,252751.16,3330000.0,0.37,84.7,2220100.0,Gold,2025-05-22 21:46:23.404203,2025-06-01 21:46:23.404203
T_100647,9936277589,Brother Folashade's Retail,Wholesaler,Folashade,Ibrahim,folashade.ibrahim83@gmail.com,06758809002,Oshodi,English,59786792012,62822556093,824840.21,655,1259.3,151512.36,1237000.0,0.82,38.2,0.0,Silver,2025-07-22 21:46:23.404267,2025-07-25 21:46:23.404267
T_100648,9939729578,Sister Blessing's Ventures,Wholesaler,Blessing,Okoro,blessing.okoro82@gmail.com,08154088374,Idumota,Igbo,61329140034,02444316192,630809.24,206,3062.18,111256.56,946000.0,0.51,22.0,0.0,Silver,2025-07-01 21:46:23.404333,2025-07-10 21:46:23.404333
T_100649,9931636291,Sister Blessing's Wholesale,Wholesaler,Blessing,Balogun,blessing.balogun55@gmail.com,04135545804,Ketu,Hausa,15640289058,59996059646,1574252.04,451,3490.58,132456.74,2361000.0,0.85,24.4,0.0,Gold,2026-01-28 21:46:23.404395,2026-01-29 21:46:23.404395
T_100650,9961851682,Baba Chioma's Hub,Wholesaler,Chioma,Chukwu,chioma.chukwu96@gmail.com,00551324910,Oshodi,Pidgin,27980441018,06748398727,1883961.53,521,3616.05,129064.63,2826000.0,0.55,13.0,0.0,None,2025-12-08 21:46:23.404457,2025-12-24 21:46:23.404457
T_100651,9965046373,Alhaji Sadiq's Wholesale,Retailer,Sadiq,Nwosu,sadiq.nwosu68@gmail.com,01377690136,Oshodi,Yoruba,24163600363,77535886504,1900789.78,965,1969.73,184889.69,2851000.0,0.4,94.7,3801600.0,Gold,2025-07-18 21:46:23.404520,2025-08-05 21:46:23.404520
T_100652,9919752512,Brother Kelechi's Retail,Small Kiosk,Kelechi,Okonkwo,kelechi.okonkwo94@gmail.com,09201372483,Mile 12,Pidgin,12160498835,10723363683,1701049.36,1233,1379.6,280117.74,2552000.0,0.98,16.1,0.0,Bronze,2025-08-31 21:46:23.404586,2025-09-28 21:46:23.404586
T_100653,9937681789,Baba Zainab's Retail,Online Vendor,Zainab,Chukwu,zainab.chukwu7@gmail.com,06555987765,Mushin,Yoruba,84586216745,60477767328,1503922.21,815,1845.3,78674.02,2256000.0,0.35,99.9,3007800.0,Bronze,2025-08-08 21:46:23.404648,2025-08-20 21:46:23.404648
T_100654,9910531684,Sister Zainab's Wholesale,Small Kiosk,Zainab,Chukwu,zainab.chukwu73@gmail.com,06136960554,Mile 12,Igbo,66933158103,98399763216,695287.53,1101,631.51,59341.83,1043000.0,0.38,6.2,0.0,None,2026-01-11 21:46:23.404710,2026-02-08 21:46:23.404710
T_100655,9954894476,Sister Sadiq's Hub,Small Kiosk,Sadiq,Uba,sadiq.uba18@gmail.com,09353911174,Mile 12,Igbo,84023645022,28425919113,1089615.47,1418,768.42,164790.2,1634000.0,0.77,9.4,0.0,None,2025-07-10 21:46:23.404771,2025-07-14 21:46:23.404771
T_100656,9928474839,Sister Abubakar's Ventures,Retailer,Abubakar,Balogun,abubakar.balogun63@gmail.com,04470955874,Ketu,Pidgin,71370466105,24113916534,1676276.75,206,8137.27,203678.38,2514000.0,0.62,51.6,670500.0,Bronze,2025-07-11 21:46:23.404833,2025-08-06 21:46:23.404833
T_100657,9981233705,Baba Bolanle's Ventures,Wholesaler,Bolanle,Okoro,bolanle.okoro50@gmail.com,03439661944,Mile 12,Igbo,79548995670,80266438802,1806006.05,1024,1763.68,93919.68,2709000.0,0.39,7.5,0.0,Bronze,2025-07-01 21:46:23.404897,2025-07-25 21:46:23.404897
T_100658,9997576474,Madam Olumide's Wholesale,Wholesaler,Olumide,Adeyemi,olumide.adeyemi69@gmail.com,01160057449,Mile 12,Pidgin,86846922011,76526842435,1471471.18,1318,1116.44,82090.62,2207000.0,0.91,66.6,588600.0,Silver,2026-01-26 21:46:23.404964,2026-02-12 21:46:23.404964
T_100659,9938968774,Mama Nneka's Hub,Wholesaler,Nneka,Yusuf,nneka.yusuf41@gmail.com,09366249231,Idumota,Hausa,81155318277,07700988903,275867.28,538,512.76,55035.66,414000.0,0.7,19.9,0.0,Silver,2025-07-26 21:46:23.405026,2025-08-17 21:46:23.405026
T_100660,9919939826,Baba Joshua's Enterprises,Wholesaler,Joshua,Chukwu,joshua.chukwu21@gmail.com,09009025131,Balogun,Pidgin,18944302029,46748075265,1845740.18,771,2393.96,122917.0,2769000.0,0.55,66.9,738300.0,Silver,2025-10-25 21:46:23.405089,2025-11-09 21:46:23.405089
T_100661,9992504354,Baba Abubakar's Hub,Online Vendor,Abubakar,Chukwu,abubakar.chukwu36@gmail.com,03645159831,Mushin,Igbo,81759701849,80685153522,306485.09,291,1053.21,49647.14,460000.0,0.7,51.6,122600.0,Silver,2026-02-04 21:46:23.405153,2026-02-12 21:46:23.405153
T_100662,9974140069,Mama Aminu's Enterprises,Wholesaler,Aminu,Adebayo,aminu.adebayo34@gmail.com,05425556683,Mushin,Igbo,47414538103,93640470681,864183.0,1268,681.53,125113.32,1296000.0,0.8,84.6,864200.0,Silver,2025-08-18 21:46:23.405222,2025-08-26 21:46:23.405222
